year,month,day,length,title,file,Topic,Count,topic_1,topic_2,topic_3,topic_4,Topic_Name
2023,11,8,308,"More Israeli attacks, more death and destruction in Gaza",2023-11-08_2498.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,6,308,Palestinians flee massacre as Israel bombs al-Maghazi refugee camp,2023-11-06_2528.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,6,308,"Photos: In Gaza, grieving continues as Israel strikes refugee camps",2023-11-06_2550.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,9,308,"Two teenagers killed, 15 detained in Israeli raids in occupied West Bank",2023-12-09_1844.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,9,308,‘Double standards’: World reacts to US veto on Gaza truce resolution at UN,2023-12-09_1849.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,9,308,Can Israel’s agricultural sector recover after the war on Gaza?,2023-12-09_1851.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2024,2,19,310,Palestine demands end to Israeli occupation at ICJ hearing,2024-02-19_1022.txt,77,11,rights,human,un,albanese,"rights, human, un"
2023,11,7,313,US says does not support Israeli ‘reoccupation’ of Gaza after war,2023-11-07_2502.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,10,315,Tens of thousands flee on foot as UN says north of Gaza is ‘hell on earth’,2023-11-10_2418.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,10,315,At least 25 people killed in Israeli attacks on Gaza City school,2023-11-10_2419.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,10,315,Israeli bombardments damage more than half of Gaza’s housing units,2023-11-10_2433.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,4,316,"Telecommunications, internet down in Gaza as Israeli strikes intensify",2023-12-04_1930.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,4,316,"Israel asks Palestinians to evacuate, but is any place safe in Gaza?",2023-12-04_1932.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,4,7,320,Six months of devastation in Israel’s war on Gaza with no sign of an end,2024-04-07_110.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,4,7,320,Israel’s war on Gaza – six relentless months of death and destruction,2024-04-07_118.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,17,320,‘Bodies all around’ as Israeli air raids hit homes in Khan Younis and Rafah,2023-10-17_3063.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,6,321,"Israel army in most intense combat in Gaza war, no safe place to evacuate",2023-12-06_1901.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,2,2,321,"Israel plans ground attack on Rafah, ‘last refuge’ for Gaza’s displaced",2024-02-02_1194.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,12,321,At least 45 Palestinians killed in Israeli strike on Gaza refugee camp,2023-10-12_3175.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,9,322,"‘Necessary’ to stand with both Israelis, Palestinians, UN rapporteur says",2023-10-09_3281.txt,77,11,rights,human,un,albanese,"rights, human, un"
2024,2,18,324,US signals it will block proposed Gaza ceasefire resolution at UN,2024-02-18_1040.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2024,2,18,324,"Qatar PM: Hamas-Israel talks ‘not very promising’, truce efforts to go on",2024-02-18_1048.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,21,325,Israel continues deadly attacks on Gaza amid hopes for another truce,2023-12-21_1669.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,21,325,Will the US again veto the UNSC resolution on Gaza?,2023-12-21_1660.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,21,325,"UNSC struggles with Gaza truce vote delays, Israel orders mass evacuations",2023-12-21_1665.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,21,325,"Entire Gaza population facing hunger crisis, famine risk: UN-backed report",2023-12-21_1654.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2024,1,4,327,Photos: Palestinians flee Nuseirat refugee camp once again amid attacks,2024-01-04_1510.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,4,2,327,"What is World Central Kitchen, whose team was attacked by Israel in Gaza?",2024-04-02_175.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2024,4,2,327,Israeli strike kills seven World Central Kitchen workers,2024-04-02_177.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2024,4,2,327,Seven World Central Kitchen workers killed in Gaza: What do we know,2024-04-02_180.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2024,4,2,327,Watching the watchdogs: Israel’s attacks on journalists are backfiring,2024-04-02_176.txt,76,11,journalists,abc,media,coverage,"journalists, abc, media"
2023,10,31,328,"Shopping, queuing for bread, looking for water: Life in Gaza City continues",2023-10-31_2685.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,31,328,Photos: Dozens killed in Israeli air attack on Jabalia refugee camp in Gaza,2023-10-31_2689.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,31,328,Dozens killed in Israeli air attack on Jabalia refugee camp: Gaza official,2023-10-31_2693.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,31,328,"In Rafah, Israeli bombing shatters buildings, shatters lives",2023-10-31_2697.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,23,328,"Gaza death toll tops 5,000, nearly half of them children: Officials",2023-10-23_2905.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,23,328,Where are Gaza’s neighbourhoods destroyed by Israel?,2023-10-23_2908.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,27,331,UN says Gaza Health Ministry death tolls in previous wars ‘credible’,2023-10-27_2793.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,27,331,Israeli bombing levels a residential square on Gaza City’s Jalaa Street,2023-10-27_2811.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,27,331,"Israeli air strikes kill dozens in Gaza overnight, Palestinian sources say",2023-10-27_2816.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,27,331,UNGA calls for humanitarian truce in Israel-Gaza war: How countries voted,2023-10-27_2787.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,27,331,United Nations votes overwhelmingly in favour of humanitarian truce in Gaza,2023-10-27_2789.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,27,331,"As the UN votes on the Israel-Gaza war, Palestine can only observe",2023-10-27_2817.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,8,334,No end in sight as death toll rises in Gaza and Israel escalates attacks,2023-12-08_1867.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,8,334,"Ahead of key Israel-Hamas ceasefire vote, where do UNSC members stand?",2023-12-08_1860.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,8,334,US raises criticism of Israel ahead of UNSC ceasefire meeting,2023-12-08_1862.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,8,334,The newsroom has become a battleground in Israel’s war on Gaza,2023-12-08_1863.txt,76,11,journalists,abc,media,coverage,"journalists, abc, media"
2024,1,22,334,‘Let’s talk about it’: EU’s Borrell presses Israel on two-state solution,2024-01-22_1315.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,11,21,335,Intense Israeli air strikes hit Gaza amid growing signs of truce,2023-11-21_2183.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,21,335,Hospitals in northern Gaza completely out of service: Health official,2023-11-21_2189.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,25,336,Gaza’s Maghazi refugee camp in ruins after deadly Israeli attack,2023-12-25_1604.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,25,336,Photos: The staggering human toll of Israel’s war on Gaza,2023-12-25_1614.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,2,28,336,Palestinians rush to shore as aircraft drop aid into Gaza amid Israel war,2024-02-28_918.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2024,2,28,336,"At least 576,000 people in Gaza one step away from famine, UN says",2024-02-28_922.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2024,2,26,337,‘Deepening occupation’: Turkey condemns Israel on last day of ICJ hearing,2024-02-26_945.txt,77,11,rights,human,un,albanese,"rights, human, un"
2023,1,6,338,HRW former head denied Harvard fellowship over ‘anti-Israel bias’,2023-01-06_3805.txt,77,11,rights,human,un,albanese,"rights, human, un"
2023,10,22,341,Israeli air attacks kill 30 in Gaza’s Jabalia refugee camp: Civil defence,2023-10-22_2917.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,22,341,South of Gaza Strip pounded by air strikes as civilians seek refuge,2023-10-22_2923.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,22,341,"Israeli air raids kill at least 55 in Gaza overnight, Hamas says",2023-10-22_2931.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,9,341,"Two teenagers killed, 15 detained in Israeli raids in occupied West Bank",2023-12-09_1844.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,9,341,‘Double standards’: World reacts to US veto on Gaza truce resolution at UN,2023-12-09_1849.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,9,341,Can Israel’s agricultural sector recover after the war on Gaza?,2023-12-09_1851.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2023,12,15,343,Israeli air attack on residential home in Rafah kills four Palestinians,2023-12-15_1731.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,15,343,Israel-Gaza war: Is the US administration divorced from reality?,2023-12-15_1746.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,13,343,Palestinians flee their homes towards southern Gaza after Israeli order,2023-10-13_3152.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,13,343,What Gaza infrastructure has been damaged since Israel declared war?,2023-10-13_3161.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,13,343,Israel attacks on Gaza refugee camp kills dozens of Palestinians,2023-10-13_3167.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,2,22,344,How does humanitarian assistance enter Gaza?,2024-02-22_978.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2023,10,17,344,‘Bodies all around’ as Israeli air raids hit homes in Khan Younis and Rafah,2023-10-17_3063.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,1,3,346,Photos: Ruin and desperation in Gaza as Israeli onslaught continues to rage,2024-01-03_1519.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,25,349,"Israeli air raids flatten homes, kill dozens at a time in southern Gaza",2023-10-25_2864.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,25,349,What has the UN done and said on the Israel-Palestine conflict?,2023-10-25_2853.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,25,349,What we know about UN draft resolutions on the Israel-Hamas war so far,2023-10-25_2855.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,25,349,Israel to refuse visas to UN officials after Guterres speech on Gaza war,2023-10-25_2865.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,25,349,Starvation used as a ‘weapon of war’ in Gaza amid Israeli siege: Oxfam,2023-10-25_2849.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2023,10,9,350,"‘Necessary’ to stand with both Israelis, Palestinians, UN rapporteur says",2023-10-09_3281.txt,77,11,rights,human,un,albanese,"rights, human, un"
2023,10,27,351,UN says Gaza Health Ministry death tolls in previous wars ‘credible’,2023-10-27_2793.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,27,351,Israeli bombing levels a residential square on Gaza City’s Jalaa Street,2023-10-27_2811.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,27,351,"Israeli air strikes kill dozens in Gaza overnight, Palestinian sources say",2023-10-27_2816.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,27,351,UNGA calls for humanitarian truce in Israel-Gaza war: How countries voted,2023-10-27_2787.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,27,351,United Nations votes overwhelmingly in favour of humanitarian truce in Gaza,2023-10-27_2789.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,27,351,"As the UN votes on the Israel-Gaza war, Palestine can only observe",2023-10-27_2817.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,15,352,Israeli air attack on residential home in Rafah kills four Palestinians,2023-12-15_1731.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,15,352,Israel-Gaza war: Is the US administration divorced from reality?,2023-12-15_1746.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,1,353,"Palestinians flee homes, dig in rubble as Israel resumes strikes on Gaza",2023-12-01_1990.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,1,353,Israeli air strikes pound Gaza as truce with Hamas ends,2023-12-01_1995.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,1,353,Mediators push to renew truce as Israel-Hamas war resumes in Gaza,2023-12-01_1986.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,9,354,"‘Necessary’ to stand with both Israelis, Palestinians, UN rapporteur says",2023-10-09_3281.txt,77,11,rights,human,un,albanese,"rights, human, un"
2024,2,18,355,US signals it will block proposed Gaza ceasefire resolution at UN,2024-02-18_1040.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2024,2,18,355,"Qatar PM: Hamas-Israel talks ‘not very promising’, truce efforts to go on",2024-02-18_1048.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,11,5,356,"Israel bombs al-Maghazi refugee camp, killing dozens, Gaza officials say",2023-11-05_2570.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,6,357,Palestinians flee massacre as Israel bombs al-Maghazi refugee camp,2023-11-06_2528.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,6,357,"Photos: In Gaza, grieving continues as Israel strikes refugee camps",2023-11-06_2550.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,3,358,"From north to south, nowhere safe in Gaza as 700 killed in 24 hours",2023-12-03_1947.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,3,358,Over 700 killed in last 24 hours as Israel intensifies strikes,2023-12-03_1951.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,18,358,No end to Palestinian suffering with no end to Israel’s war on Gaza,2023-11-18_2238.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,18,358,Israeli air strikes kill 28 Palestinians in southern Gaza,2023-11-18_2248.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,25,359,"Israeli air raids flatten homes, kill dozens at a time in southern Gaza",2023-10-25_2864.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,25,359,What has the UN done and said on the Israel-Palestine conflict?,2023-10-25_2853.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,25,359,What we know about UN draft resolutions on the Israel-Hamas war so far,2023-10-25_2855.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,25,359,Israel to refuse visas to UN officials after Guterres speech on Gaza war,2023-10-25_2865.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,25,359,Starvation used as a ‘weapon of war’ in Gaza amid Israeli siege: Oxfam,2023-10-25_2849.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2023,11,8,360,Thousands flee northern Gaza in ‘desperate journey’ during Israel war,2023-11-08_2481.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,8,360,"More Israeli attacks, more death and destruction in Gaza",2023-11-08_2498.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,22,360,Israeli air attacks kill 30 in Gaza’s Jabalia refugee camp: Civil defence,2023-10-22_2917.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,22,360,South of Gaza Strip pounded by air strikes as civilians seek refuge,2023-10-22_2923.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,22,360,"Israeli air raids kill at least 55 in Gaza overnight, Hamas says",2023-10-22_2931.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,16,360,"Hamas warns of environmental crisis as 1,000 bodies still under Gaza rubble",2023-10-16_3100.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,19,360,Khan Younis homes in southern Gaza levelled by deadly Israeli bombardment,2023-10-19_3007.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,11,361,"What’s UN Resolution 377A, can it help in efforts to stop Israel-Gaza war?",2023-12-11_1814.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,11,361,What is the global strike demanding an end to Israeli war on Gaza?,2023-12-11_1816.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,11,361,WHO calls for immediate passage of humanitarian relief into Gaza,2023-12-11_1822.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,22,361,Israeli air attacks kill 30 in Gaza’s Jabalia refugee camp: Civil defence,2023-10-22_2917.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,22,361,South of Gaza Strip pounded by air strikes as civilians seek refuge,2023-10-22_2923.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,22,361,"Israeli air raids kill at least 55 in Gaza overnight, Hamas says",2023-10-22_2931.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,3,22,361,UN Security Council does not pass draft US resolution on Gaza ceasefire,2024-03-22_283.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2024,3,22,361,"UK, Australia call for ‘immediate’ end to fighting in Gaza",2024-03-22_286.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2024,2,28,363,Palestinians rush to shore as aircraft drop aid into Gaza amid Israel war,2024-02-28_918.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2024,2,28,363,"At least 576,000 people in Gaza one step away from famine, UN says",2024-02-28_922.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2024,3,12,363,Gaza war: How Biden adopted call for ‘ceasefire’ without shifting policy,2024-03-12_372.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2024,2,19,363,Palestine demands end to Israeli occupation at ICJ hearing,2024-02-19_1022.txt,77,11,rights,human,un,albanese,"rights, human, un"
2023,12,24,364,Palestinians flee homes in central Gaza after Israeli evacuation order,2023-12-24_1629.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,12,365,At least 45 Palestinians killed in Israeli strike on Gaza refugee camp,2023-10-12_3175.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,4,367,"Telecommunications, internet down in Gaza as Israeli strikes intensify",2023-12-04_1930.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,4,367,"Israel asks Palestinians to evacuate, but is any place safe in Gaza?",2023-12-04_1932.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,17,367,‘Bodies all around’ as Israeli air raids hit homes in Khan Younis and Rafah,2023-10-17_3063.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,23,367,Hamas says 30 killed in Israeli attack on UN school ahead of Gaza truce,2023-11-23_2131.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,23,367,Israel steps up attacks on Gaza before truce,2023-11-23_2150.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,23,367,"As Israel pounds Gaza, BBC journalists accuse broadcaster of bias",2023-11-23_2149.txt,76,11,journalists,abc,media,coverage,"journalists, abc, media"
2023,10,22,368,Israeli air attacks kill 30 in Gaza’s Jabalia refugee camp: Civil defence,2023-10-22_2917.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,22,368,South of Gaza Strip pounded by air strikes as civilians seek refuge,2023-10-22_2923.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,22,368,"Israeli air raids kill at least 55 in Gaza overnight, Hamas says",2023-10-22_2931.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,15,368,Israeli air attack on residential home in Rafah kills four Palestinians,2023-12-15_1731.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,15,368,Israel-Gaza war: Is the US administration divorced from reality?,2023-12-15_1746.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2024,4,8,368,Khan Younis ‘smells like death’ as Palestinians return to devastated homes,2024-04-08_104.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,4,8,368,UN Security Council refers Palestine’s full membership bid to committee,2024-04-08_95.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2024,1,16,370,Strike threat over claim pro-Israeli lobby forced out Australian journalist,2024-01-16_1377.txt,76,11,journalists,abc,media,coverage,"journalists, abc, media"
2023,11,2,370,Gaza authorities say 15 killed in Israeli strike on Bureij refugee camp,2023-11-02_2635.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,5,371,Searching for survivors after Israeli attack on central Gaza building,2023-12-05_1909.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,5,371,Israel intensifies strikes on Gaza’s second-largest city,2023-12-05_1919.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,5,371,Northern Gaza hospital ‘overwhelmed by horror’ as Israeli army lays siege,2023-12-05_1922.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,27,373,Six killed in Israeli strike on refugee camp in occupied West Bank,2023-12-27_1590.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,17,374,‘Bodies all around’ as Israeli air raids hit homes in Khan Younis and Rafah,2023-10-17_3063.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,5,4,374,The campaign against the UN’s human rights official on Palestine,2023-05-04_3600.txt,77,11,rights,human,un,albanese,"rights, human, un"
2023,10,9,374,"‘Necessary’ to stand with both Israelis, Palestinians, UN rapporteur says",2023-10-09_3281.txt,77,11,rights,human,un,albanese,"rights, human, un"
2023,10,13,375,Palestinians flee their homes towards southern Gaza after Israeli order,2023-10-13_3152.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,13,375,What Gaza infrastructure has been damaged since Israel declared war?,2023-10-13_3161.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,13,375,Israel attacks on Gaza refugee camp kills dozens of Palestinians,2023-10-13_3167.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,9,376,"‘Necessary’ to stand with both Israelis, Palestinians, UN rapporteur says",2023-10-09_3281.txt,77,11,rights,human,un,albanese,"rights, human, un"
2023,12,17,376,At least 90 killed in latest Israeli attacks on Gaza’s Jabalia refugee camp,2023-12-17_1705.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,27,378,UN says Gaza Health Ministry death tolls in previous wars ‘credible’,2023-10-27_2793.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,27,378,Israeli bombing levels a residential square on Gaza City’s Jalaa Street,2023-10-27_2811.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,27,378,"Israeli air strikes kill dozens in Gaza overnight, Palestinian sources say",2023-10-27_2816.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,27,378,UNGA calls for humanitarian truce in Israel-Gaza war: How countries voted,2023-10-27_2787.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,27,378,United Nations votes overwhelmingly in favour of humanitarian truce in Gaza,2023-10-27_2789.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,27,378,"As the UN votes on the Israel-Gaza war, Palestine can only observe",2023-10-27_2817.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2024,2,18,379,US signals it will block proposed Gaza ceasefire resolution at UN,2024-02-18_1040.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2024,2,18,379,"Qatar PM: Hamas-Israel talks ‘not very promising’, truce efforts to go on",2024-02-18_1048.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,9,379,"‘Necessary’ to stand with both Israelis, Palestinians, UN rapporteur says",2023-10-09_3281.txt,77,11,rights,human,un,albanese,"rights, human, un"
2023,10,12,379,At least 45 Palestinians killed in Israeli strike on Gaza refugee camp,2023-10-12_3175.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,6,379,Palestinians flee massacre as Israel bombs al-Maghazi refugee camp,2023-11-06_2528.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,6,379,"Photos: In Gaza, grieving continues as Israel strikes refugee camps",2023-11-06_2550.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,8,380,Thousands flee northern Gaza in ‘desperate journey’ during Israel war,2023-11-08_2481.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,8,380,"More Israeli attacks, more death and destruction in Gaza",2023-11-08_2498.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,30,381,Heavy clashes as Israeli tanks briefly reach Gaza City outskirts,2023-10-30_2732.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,30,381,"Nameless on Earth, known in heaven: Victims of Israeli bombs buried in Gaza",2023-10-30_2735.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,10,382,Tens of thousands flee on foot as UN says north of Gaza is ‘hell on earth’,2023-11-10_2418.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,10,382,At least 25 people killed in Israeli attacks on Gaza City school,2023-11-10_2419.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,10,382,Israeli bombardments damage more than half of Gaza’s housing units,2023-11-10_2433.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,31,382,"Shopping, queuing for bread, looking for water: Life in Gaza City continues",2023-10-31_2685.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,31,382,Photos: Dozens killed in Israeli air attack on Jabalia refugee camp in Gaza,2023-10-31_2689.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,31,382,Dozens killed in Israeli air attack on Jabalia refugee camp: Gaza official,2023-10-31_2693.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,31,382,"In Rafah, Israeli bombing shatters buildings, shatters lives",2023-10-31_2697.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,10,383,Tens of thousands flee on foot as UN says north of Gaza is ‘hell on earth’,2023-11-10_2418.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,10,383,At least 25 people killed in Israeli attacks on Gaza City school,2023-11-10_2419.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,10,383,Israeli bombardments damage more than half of Gaza’s housing units,2023-11-10_2433.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,7,384,Photos: Death and devastation in Gaza after two months of Israel-Hamas war,2023-12-07_1876.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,7,384,Humanitarian conditions in Gaza near collapse as Israeli attacks intensify,2023-12-07_1889.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,7,384,Two months of Israel-Gaza war: How divided is the world?,2023-12-07_1883.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
